,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
Mrpl18,638.2398263822924,0.3720473397229166,0.7972093272217567,0.4666871385204272,0.6407237328924367,0.9557990998923478,Mrpl18
Cadps2,373.996858212582,0.66795985142026,1.431106614722938,0.46674359865884407,0.6406833328068264,0.9557990998923478,Cadps2
Tbc1d16,37.147393963322095,1.2179317804193903,2.6110428954506797,0.4664541446413767,0.6408904630607126,0.955904419480385,Tbc1d16
Slc15a1,40.703522819153264,1.0049505529613567,2.156820425327457,0.4659407622258497,0.6412579029074095,0.9563090261714576,Slc15a1
Pex5,136.33233077374865,1.0194869045170705,2.1895446876911495,0.4656159384406573,0.6414904323249249,0.956368944383666,Pex5
Pkhd1,18.026794593731772,-1.6303293316084566,3.5011665779006034,-0.4656531745444821,0.6414637745806386,0.956368944383666,Pkhd1
A930019D19Rik,21.166336590790483,-1.6228810362719448,3.4867887993366486,-0.4654371485249388,0.6416184364673808,0.9564163891817771,A930019D19Rik
Snora31,28.51579111787282,1.3224657399980781,2.847634793066345,0.4644084779474272,0.6423551171617319,0.9565317998419622,Snora31
Med29,311.2142969165834,-0.5937900573097025,1.2775180423029242,-0.4647997426629716,0.6420748720818956,0.9565317998419622,Med29
Arpc5,2176.6704817127525,0.22060019543739817,0.47503339695250674,0.46438881319212494,0.6423692034739164,0.9565317998419622,Arpc5
Poc1a,45.86782245678743,0.9671995479931623,2.081288093985766,0.46471199772297206,0.642137715350989,0.9565317998419622,Poc1a
Dpm1,797.9599759405994,-0.29544204790601974,0.6359063132270764,-0.4645999603412021,0.6422179606867474,0.9565317998419622,Dpm1
Mtch1,7987.167031462652,0.19962339917400485,0.42945955462540936,0.4648246779562835,0.6420570137949724,0.9565317998419622,Mtch1
1500003O03Rik,1811.4694067890584,-0.2303959701429851,0.4957277189631444,-0.46476313776618616,0.6421010883405373,0.9565317998419622,1500003O03Rik
Rasl11b,81.76162350864,-0.9560646810542203,2.061299294694058,-0.4638165275247529,0.6427792010622326,0.9569990081393683,Rasl11b
