,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
Nr2c2ap,865.5382233065485,2.766942077174616,0.7825817567662996,3.5356588027401474,0.0004067596839152128,0.028411279661295186,Nr2c2ap
Dnalc1,193.0261362570425,5.939151393551267,1.6794829392301744,3.5362975442153637,0.0004057773875153974,0.028411279661295186,Dnalc1
Tmem181c-ps,53.103674958450824,-4.247968389058959,1.2023615486471337,-3.53302082376026,0.0004108401098823449,0.028541173471394038,Tmem181c-ps
Pcdhb15,65.20651058251778,7.540039193906179,2.1355851567843147,3.530666604397875,0.00041451387023684714,0.02860799998988742,Pcdhb15
Dip2a,1803.4126364167857,-2.159977165519681,0.6124567454755991,-3.526742388709207,0.0004207058822042268,0.02860799998988742,Dip2a
Sergef,995.4899155697931,3.5478147575603103,1.0051734469468883,3.529554793092113,0.00041625949799253766,0.02860799998988742,Sergef
Nlgn2,2223.007944324372,2.598983532362191,0.7367463376129705,3.527650426852201,0.0004192654572512133,0.02860799998988742,Nlgn2
Abhd15,1538.676295143508,-2.9620585970929256,0.8422551096890769,-3.516818791620494,0.0004367518392012985,0.029542813881132047,Abhd15
Selp,132.49114897972467,7.510425544261943,2.1412049484589173,3.507569674573841,0.0004522199147424092,0.030428954682038968,Selp
Lrrc18,44.210401490058715,6.458220418783871,1.84472075578944,3.5009203417457644,0.0004636544100476909,0.031035867072567308,Lrrc18
Chst2,4185.524355426333,-1.6328733214996651,0.46687785922606906,-3.4974314785593723,0.0004697613727850951,0.031281726233337005,Chst2
Sln,239.66642110680817,7.571973110325012,2.167422940945775,3.493537402082176,0.00047666620732805435,0.031577907714330694,Sln
Col4a4,76.19753480483618,6.021297237270307,1.7316692700685408,3.477163533098892,0.0005067486355216072,0.03324833693747795,Col4a4
Kntc1,29.682504783741088,6.404817501420238,1.8420520557759301,3.4770013590752344,0.0005070552474125178,0.03324833693747795,Kntc1
Ebf4,108.87248295599683,8.278921519142632,2.3840910810592075,3.4725693095015737,0.0005155018860271319,0.03352013257392824,Ebf4
2900041M22Rik,56.82734712053541,7.340740025564477,2.1158562618259684,3.4693944754212525,0.0005216329376583915,0.03352013257392824,2900041M22Rik
Nmb,141.2023827134107,2.669367088614229,0.7692667091881075,3.4700150893459414,0.0005204291266373639,0.03352013257392824,Nmb
1110028C15Rik,1237.1664330818428,-1.8070764507304726,0.5204663417984752,-3.47203326248938,0.0005165323328697136,0.03352013257392824,1110028C15Rik
Lace1,2367.3388350915898,-1.7343582947513083,0.5005028112687127,-3.4652318742324844,0.0005297744969636019,0.03354020608362666,Lace1
Hsf5,41.69108851399842,6.324859819959544,1.8249076783410283,3.4658519414578244,0.0005285542584210067,0.03354020608362666,Hsf5
Tsc1,998.8678917299915,-2.388546078924945,0.6888938564215991,-3.467219306225267,0.0005258726533321949,0.03354020608362666,Tsc1
C1s,974.8964042493898,-4.582054912945548,1.3237470940291534,-3.4614277407015304,0.0005373183429144695,0.03368592850310616,C1s
Epb4.1l2,7131.834324672061,-1.2940942469552816,0.3738499558068987,-3.461533770044655,0.0005371067307261019,0.03368592850310616,Epb4.1l2
Txndc16,2096.3017954377133,-2.5049801429905685,0.7245508605347676,-3.4572868233732046,0.0005456437563767499,0.0340418133832718,Txndc16
