,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
Tagap1,166.51437525712436,-11.71218596849693,2.975082543392029,-3.936760005032777,8.258912938982563e-05,0.006233786214709449,Tagap1
Csnk1g2,1349.825750898302,2.8461465924839584,0.7239884843190846,3.9312042306318946,8.452143269166714e-05,0.00623943595105939,Csnk1g2
Dusp19,137.0885426748995,-9.956071998897645,2.535619148453755,-3.926485570583009,8.619606071300742e-05,0.00630359042130171,Dusp19
Pigq,326.6100035681216,4.062471200768104,1.0358246195589436,3.9219681827005743,8.782859209456957e-05,0.006363506788333397,Pigq
Dffb,233.19926375246268,10.755020750226944,2.7527614746024245,3.906993340852486,9.345172810075902e-05,0.0067088052512700854,Dffb
Tjp2,340.4567711360706,5.318164863750872,1.3624690478875698,3.903328939469401,9.487861506407169e-05,0.006749319662512373,Tjp2
Plscr2,899.3249737558082,6.06446590899895,1.555035818134132,3.8998882458383672,9.623709886376348e-05,0.006784281969449993,Plscr2
Slc12a4,972.7596997018194,5.4910111593706405,1.4105633744517971,3.8927787711095734,9.910251833332532e-05,0.006923903624627416,Slc12a4
Gpr56,243.00823596831074,8.306121631715527,2.1350560048683005,3.8903530459042384,0.00010009848181946389,0.00693159840917969,Gpr56
Cd40,682.5193460584495,12.304219241069704,3.1656773851808495,3.886757159358102,0.00010159229451416402,0.006973330741871346,Cd40
Uqcrb,1939.4202627582147,-2.513336108517887,0.6488095588560411,-3.873765535990739,0.0001071665207000477,0.007291982821546724,Uqcrb
Mmab,281.1646373103915,11.024657380007309,2.8519863397322225,3.86560665681254,0.00011081340886936868,0.007475128658644914,Mmab
Adh5,2244.0358384327283,-2.1752169449934504,0.5649508613622329,-3.850276358103919,0.00011798462114602092,0.007823980173454353,Adh5
Trappc8,253.3828642158613,10.874648204087041,2.823638542745949,3.8512890511515683,0.0001174977160432441,0.007823980173454353,Trappc8
Lzts2,1608.0521124875784,2.825463405320568,0.73437095813688,3.847460706355884,0.00011934841138227495,0.007847910244254635,Lzts2
Atp1a1,3353.705723493724,2.250829863486171,0.586129390665023,3.8401586737228395,0.000122954814158677,0.008017678506597061,Atp1a1
Lcp1,344.4103217618929,8.804992358395245,2.298805946420759,3.8302460336439528,0.0001280151974172841,0.008278668758597093,Lcp1
Ets1,2180.737909793234,2.86953471011448,0.749799104038732,3.8270714044041454,0.00012967690663064682,0.008317391757252553,Ets1
A130010J15Rik,536.8877098527429,8.061967623589116,2.108197021659229,3.8241054041733005,0.000131247761425146,0.008349705147575345,A130010J15Rik
Aldh4a1,271.65031407029903,9.671375781240625,2.5313732346577624,3.8206044248343254,0.00013312502481273249,0.008400833219029288,Aldh4a1
