,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
Il1r2,166.18627730555258,-3.7768759472915487,2.7078394826230054,-1.3947931446929782,0.16307822675342598,0.5866091201364397,Il1r2
Map3k3,1289.1683969932317,-1.0833922180711997,0.7771056756473043,-1.394137569731129,0.16327606593828026,0.5867875133966793,Map3k3
Zfp870,155.26445342461682,-2.5363268540434323,1.819070709793709,-1.3942981107815557,0.1632276011930529,0.5867875133966793,Zfp870
Phlpp2,114.88622964750759,-2.331730759896888,1.6736024210041205,-1.393240551419558,0.16354706093441274,0.5871443053125439,Phlpp2
Fam111a,306.46601036210245,-2.0693817643945662,1.4855469754491974,-1.393009981235248,0.1636167724101497,0.5871443053125439,Fam111a
Zfp322a,282.01409712796635,-1.8228226885018741,1.308764837108142,-1.3927809158821831,0.16368605108464573,0.5871443053125439,Zfp322a
Mxd1,151.23202381941593,2.2204389508211695,1.5933703965335015,1.3935485155566487,0.16345398479828432,0.5871443053125439,Mxd1
Cdc5l,1529.8813595737638,0.9226377935189548,0.6622130937973435,1.39326419571116,0.16353991349423813,0.5871443053125439,Cdc5l
Ifngr1,15044.070660491907,-0.5768135717562203,0.41418624204271803,-1.392643002605406,0.16372777232690727,0.5871443053125439,Ifngr1
Clk1,2314.771068342694,-0.7887164333129383,0.5663434170719666,-1.3926469515451512,0.1637265775902922,0.5871443053125439,Clk1
Oas1c,214.86442756161864,4.270143021895265,3.0668623312113734,1.3923491049592078,0.16381670837808482,0.5872826477421534,Oas1c
Gas1,15815.80503770743,-0.8449893931248573,0.6069891565134526,-1.3920996512993389,0.16389222384206503,0.5873158279274295,Gas1
AV051173,38.61799764583665,-3.5624305256591393,2.559243369986541,-1.3919858374695622,0.1639266866664194,0.5873158279274295,AV051173
Fhl1,28922.700729575106,-0.7424413391402975,0.5335146298018302,-1.3916044615610101,0.16404220708623407,0.5875492073217634,Fhl1
Abhd6,728.8166914639586,2.172126207373675,1.5613408124379256,1.3911928709415151,0.16416694847983693,0.587815459985219,Abhd6
Scoc,1161.935692958705,0.6491004868547797,0.46670278901001494,1.3908219580853003,0.1642794228061677,0.5878572042852187,Scoc
Dhps,599.9164930442496,1.1841147301174832,0.8513348875386764,1.3908918187775883,0.16425823405671813,0.5878572042852187,Dhps
Mrpl11,520.0982667135427,1.0090097504853766,0.725645046602089,1.3905004315955485,0.16437696834232585,0.5880258296957681,Mrpl11
Atp5g3,1741.2228946463756,0.9502774573660011,0.6841152727492406,1.389060433554041,0.16481437395276632,0.5888762330612428,Atp5g3
Ankib1,604.9700281707849,-1.5704907941355213,1.1305173843604415,-1.389178809509402,0.1647783837193184,0.5888762330612428,Ankib1
Senp5,155.88613720601572,-1.5986977251587284,1.151080133797397,-1.388867445643986,0.16487306139547686,0.5888762330612428,Senp5
Abhd8,1592.2433045686137,0.7912846901185643,0.5697939296029706,1.3887208146810677,0.164917662251588,0.5888762330612428,Abhd8
Golga1,554.2389378290961,1.8712465957526745,1.347004494164392,1.3891910560502574,0.1647746607007715,0.5888762330612428,Golga1
Crispld1,751.2873247285149,-1.396679109556108,1.0056014030897042,-1.3888993245880723,0.16486336595374473,0.5888762330612428,Crispld1
Flna,2520.3587942598447,0.5210553473329372,0.37535313529151776,1.388173691231485,0.16508416140645954,0.5892903245552896,Flna
0610009O20Rik,404.36955285188236,-1.6923614919242371,1.2196031142009414,-1.3876329702823342,0.16524883646187027,0.5895914189878324,0610009O20Rik
Cdh13,291.9331965418666,-2.8664462741955195,2.066057864584457,-1.3873988349169701,0.16532018007976435,0.5895914189878324,Cdh13
Rcn1,8951.37860708948,-0.6329894758670201,0.4562256604546488,-1.3874482098096335,0.16530513307907557,0.5895914189878324,Rcn1
Gfra4,242.6225887146687,1.7302348080709897,1.2472587061239329,1.3872300907387425,0.16537161265693712,0.5895945419765211,Gfra4
Raver2,60.572279535371145,-3.5666923298479523,2.571943843403364,-1.3867691314473927,0.16551217265483842,0.5899153293095127,Raver2
