,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
D030056L22Rik,237.66596221030434,9.67075901789459,2.328290308412947,4.153588142746061,3.273020539031042e-05,0.001973962830153595,D030056L22Rik
Agmo,385.48306957278976,-12.334354737597689,2.97383127590848,-4.147630982806732,3.3593328363639836e-05,0.0020057702103157622,Agmo
Ikzf5,408.3359826648451,-12.417549327027226,2.9943087078035604,-4.1470504676640285,3.3678584704640775e-05,0.0020057702103157622,Ikzf5
Ivd,470.4811347785587,9.775145757905532,2.3583483816806474,4.1449116821915,3.399447054570652e-05,0.0020120081355902947,Ivd
4931406H21Rik,520.4193160791613,-12.767518085927724,3.081579684035626,-4.143173110879102,3.425331860377921e-05,0.00201481403071242,4931406H21Rik
Atf2,195.16155538936866,-9.905087015791096,2.393359492948911,-4.138570509349943,3.494764730206317e-05,0.0020430437493334968,Atf2
Pcdhb17,448.06202979755784,-12.55120396410317,3.0446064630562004,-4.122438849290285,3.748821464257659e-05,0.00217820242273849,Pcdhb17
Ndufs1,808.1529762371993,-4.904989224528654,1.1921476200958787,-4.11441430729373,3.8816372093048446e-05,0.0022417043010585372,Ndufs1
Pkia,320.77635185063673,-8.293273749216402,2.01847534192346,-4.108682220171942,3.979231698922892e-05,0.002284222822833508,Pkia
Ak4,426.53173311532663,-12.480494778595743,3.042069331954787,-4.102633246223869,4.084744706288133e-05,0.00229985870163921,Ak4
Tsr2,274.7408544708064,-8.392108992952783,2.0456081275201696,-4.102500806508962,4.0870843023750796e-05,0.00229985870163921,Tsr2
Soat1,363.9294596181232,-12.251359425634805,2.9879586012685104,-4.100244032977432,4.127147003676198e-05,0.00229985870163921,Soat1
Srpr,1952.561085948951,-6.703427739661455,1.6344958609876428,-4.101220382173935,4.109769135579506e-05,0.00229985870163921,Srpr
Zc3hav1,393.0505943426001,-12.362527202906085,3.014947620941721,-4.100411933207862,4.124153621220929e-05,0.00229985870163921,Zc3hav1
Elac2,377.21055885223916,-12.302941997183007,3.002049019475854,-4.098181581102581,4.164085696961107e-05,0.002306951895717581,Elac2
Bysl,190.48989203644808,-7.276535199899558,1.7798082924414533,-4.088381445800528,4.343934511145767e-05,0.0023926793038559547,Bysl
Hddc3,357.15625344879055,7.829177139434422,1.9168410261474689,4.08441651270881,4.418770961221352e-05,0.002419911982153923,Hddc3
Slc24a6,287.81831755167786,-4.804404221312414,1.1785309581995997,-4.0766041722416295,4.569818736422096e-05,0.0024883315851066375,Slc24a6
Ints4,355.25337778504286,-10.775099247924102,2.6467482400017492,-4.071070714272763,4.6797539454751e-05,0.002526743515386452,Ints4
Avl9,349.59996401586676,-12.19338074398358,2.9965939075982244,-4.069080135638598,4.719911278610436e-05,0.002526743515386452,Avl9
Nudt19,351.8396339862474,-12.20255061684054,2.9985974826221025,-4.069419349398675,4.713045066112899e-05,0.002526743515386452,Nudt19
Gon4l,506.5512897127022,5.492316264772437,1.3517961442068738,4.062976720498703,4.8450863221070205e-05,0.002562674580776479,Gon4l
D17Wsu92e,99.54454288428923,-7.933045429171694,1.9536616788902652,-4.060603488766739,4.8946035649209694e-05,0.002562674580776479,D17Wsu92e
BC023829,353.6634122607398,-12.209977614171946,3.004648149904407,-4.0636963148448535,4.830166137240952e-05,0.002562674580776479,BC023829
Zfp110,362.60151586653166,-12.245945200057534,3.0155281439299273,-4.060961999213262,4.8870926411136394e-05,0.002562674580776479,Zfp110
B4galt4,354.93018109120635,-12.215105900008242,3.014905843115732,-4.051571271421409,5.0874823834740974e-05,0.00264910489793031,B4galt4
Rcbtb2,633.3978723145273,-13.050623287769561,3.222506424719185,-4.049836235441118,5.125348767256911e-05,0.0026543178479995163,Rcbtb2
Prdm4,337.88158662564626,-12.144245575849084,3.0096564021963976,-4.035093696073217,5.458051264281033e-05,0.002811338945801836,Prdm4
Pus1,159.7449221387492,-5.590874622089409,1.387448560178583,-4.029608579773069,5.586980499428638e-05,0.0028622761924223384,Pus1
Nr1d2,371.8525809056779,-12.282239047634302,3.0502569523729246,-4.026624392439931,5.6583311176619164e-05,0.0028833281935936044,Nr1d2
Alg5,431.507233415903,-12.497250687528172,3.106612984093001,-4.02278969138373,5.7512848175101016e-05,0.002899682170690675,Alg5
Pdlim3,901.5058558362985,-13.559891067851835,3.370578430226641,-4.023016033761319,5.745758321715078e-05,0.002899682170690675,Pdlim3
Gm9766,328.89991930860253,-12.105356041737538,3.013539618019308,-4.016989180880242,5.8946429262389965e-05,0.0029449511709775194,Gm9766
Ccrn4l,351.98223426731374,-12.203034616693108,3.0381050472427638,-4.016659867560533,5.90288250243159e-05,0.0029449511709775194,Ccrn4l
Jak3,741.4536487812411,-5.264216299828171,1.3141125006893246,-4.005909917961209,6.177919216020571e-05,0.0029613996943063277,Jak3
